Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2720000,0.024431454,90.43859649122807,21.76193,44.4026315499816,44.4026315499816,1.0
2730000,0.025247457,93.0,21.892118,45.85533983672707,45.85533983672707,1.0
2740000,0.025814086,103.64583333333333,21.781763,51.105208373939,51.105208373939,1.0
2750000,0.02377473,101.36842105263158,22.156193,49.98315791456323,49.98315791456323,1.0
2760000,0.023982089,111.49473684210527,22.02068,55.032631586099924,55.032631586099924,1.0
2770000,0.023046825,95.99,21.928417,47.57979804518247,47.57979804518247,1.0
2780000,0.025352577,94.1826923076923,21.803568,46.155238093080975,46.155238093080975,1.0
2790000,0.024377191,104.68686868686869,21.839808,51.95510204410066,51.95510204410066,1.0
2800000,0.023122422,100.27368421052631,21.891705,49.54000003275118,49.54000003275118,1.0
2810000,0.025820035,113.38202247191012,22.007006,55.50666671262847,55.50666671262847,1.0
2820000,0.02404625,86.2280701754386,21.491596,42.40350886656527,42.40350886656527,1.0
2830000,0.023809997,105.61290322580645,21.958847,52.115053761389944,52.115053761389944,1.0
2840000,0.02526438,111.28260869565217,22.356823,55.194505519919346,55.194505519919346,1.0
2850000,0.025340393,98.64285714285714,22.20898,48.43636368260239,48.43636368260239,1.0
2860000,0.024010776,101.04081632653062,22.06972,49.837755096810206,49.837755096810206,1.0
2870000,0.024365922,93.53271028037383,22.125805,46.0495326830962,46.0495326830962,1.0
2880000,0.02393119,99.625,22.296732,49.10312503141662,49.10312503141662,1.0
2890000,0.023896078,102.60606060606061,22.143595,50.615151555249184,50.615151555249184,1.0
2900000,0.024555147,101.08080808080808,22.409346,49.836363669597745,49.836363669597745,1.0
2910000,0.022959454,90.4622641509434,22.196318,44.5301887482967,44.5301887482967,1.0
2920000,0.024879867,94.09345794392523,22.228655,46.27075470168636,46.27075470168636,1.0
2930000,0.024300667,101.2,22.457998,50.17684223777369,50.17684223777369,1.0
2940000,0.025239198,100.24242424242425,22.256058,49.19000001490116,49.19000001490116,1.0
2950000,0.024400396,101.58163265306122,21.980782,50.150515467850205,50.150515467850205,1.0
2960000,0.023940446,112.44565217391305,21.934954,55.3152174340642,55.3152174340642,1.0
2970000,0.024706544,91.62264150943396,22.358067,45.26542062012949,45.26542062012949,1.0
2980000,0.023449061,96.29787234042553,22.395794,47.4489361662814,47.4489361662814,1.0
2990000,0.0255339,113.61616161616162,21.960308,58.913043539809145,58.913043539809145,1.0
3000000,0.023768736,92.83333333333333,22.128841,44.00183493008307,44.00183493008307,1.0
3010000,0.024811445,96.46078431372548,22.051079,47.89108916025351,47.89108916025351,1.0
3020000,0.025518714,97.63636363636364,22.1098,47.746000109910966,47.746000109910966,1.0
3030000,0.025057966,100.0990099009901,21.902044,49.33861393208551,49.33861393208551,1.0
3040000,0.025243564,91.55882352941177,22.116112,44.9533981437822,44.9533981437822,1.0
3050000,0.02527475,112.19318181818181,22.374338,55.4000000520186,55.4000000520186,1.0
3060000,0.024172774,111.86021505376344,22.238274,55.714130481300145,55.714130481300145,1.0
3070000,0.022763392,112.72727272727273,22.344864,55.12921346037575,55.12921346037575,1.0
3080000,0.023434374,93.01904761904763,22.202906,45.789523902961186,45.789523902961186,1.0
3090000,0.025077676,93.07407407407408,22.30292,45.82222221736555,45.82222221736555,1.0
3100000,0.023684653,103.17894736842105,22.352549,50.767021328844926,50.767021328844926,1.0
3110000,0.023259358,100.47916666666667,22.037306,49.658762921992036,49.658762921992036,1.0
3120000,0.024173757,100.91752577319588,22.265587,49.579591853278025,49.579591853278025,1.0
3130000,0.02473282,108.9247311827957,22.065092,54.22173922541349,54.22173922541349,1.0
3140000,0.024485417,100.59183673469387,22.214384,49.1929292642709,49.1929292642709,1.0
3150000,0.023725124,100.21649484536083,22.080713,49.11530620224622,49.11530620224622,1.0
3160000,0.023102703,107.30208333333333,22.2463,52.932631588609595,52.932631588609595,1.0
3170000,0.024328453,102.41237113402062,22.462397,50.537755131113286,50.537755131113286,1.0
3180000,0.025268333,117.25974025974025,22.70202,57.94935061018188,57.94935061018188,1.0
3190000,0.025122624,101.02941176470588,22.280653,49.82941174507141,49.82941174507141,1.0
3200000,0.025010657,99.74285714285715,22.613436,48.9283018635129,48.9283018635129,1.0
3210000,0.025272626,101.29166666666667,22.427498,49.93541674129665,49.93541674129665,1.0
3220000,0.023961121,99.3578947368421,22.258518,48.97368428895348,48.97368428895348,1.0
3230000,0.023967134,98.96039603960396,22.536121,48.778217869229834,48.778217869229834,1.0
